,位置编号,1,2,3,4,index
52,116,2690,3140,4470,4930,228.0
53,116,2620,3150,4460,4930,232.0
54,116,2620,3150,4450,4930,236.0
55,116,2690,3150,4450,4940,240.0
56,116,2670,3140,4450,4950,244.0
57,116,2620,3140,4460,4940,252.0
58,116,2630,3140,4450,4940,256.0
59,116,2610,3140,4450,4940,260.0
60,116,2620,3140,4450,4940,264.0
61,116,2670,3130,4450,4950,268.0
62,116,2640,3130,4450,4940,272.0
63,116,2640,3130,4450,4960,276.0
64,116,2630,3130,4450,4960,280.0
65,116,2680,3120,4450,4960,284.0
66,116,2640,3140,4450,4960,292.0
67,116,2690,3130,4450,4960,296.0
68,116,2660,3130,4450,4960,300.0
69,116,2680,3130,4450,4950,304.0
70,116,2620,3140,4450,4960,308.0
71,116,2660,3140,4450,4960,312.0
72,116,2630,3140,4450,4960,320.0
73,116,2650,3140,4450,4950,328.0
74,116,2660,3150,4450,4940,332.0
75,116,2640,3150,4460,4940,336.0
76,116,2640,3150,4460,4950,344.0
77,116,2630,3150,4460,4960,348.0
78,116,2610,3150,4460,4960,352.0
79,116,2620,3140,4470,4960,356.0
80,116,2660,3140,4460,4950,360.0
81,116,2610,3150,4450,4950,368.0
82,116,2630,3150,4450,4950,376.0
83,116,2620,3160,4450,4940,380.0
84,116,2690,3140,4450,4940,384.0
85,116,2680,3140,4450,4940,388.0
86,116,2670,3140,4450,4940,392.0
87,116,2640,3150,4450,4940,396.0
88,116,2620,3150,4450,4940,400.0
89,116,2660,3140,4450,4940,404.0
90,116,2630,3120,4460,4940,408.0
91,116,2620,3130,4450,4940,412.0
92,116,2680,3140,4470,4950,420.0
93,116,2650,3150,4470,4950,424.0
94,116,2620,3160,4470,4950,428.0
95,116,2640,3140,4470,4940,436.0
96,116,2680,3140,4460,4940,440.0
97,116,2690,3140,4460,4940,444.0
98,116,2620,3130,4460,4940,448.0
99,116,2620,3150,4470,4940,460.0
100,116,2620,3160,4460,4940,464.0
101,116,2670,3160,4460,4940,468.0
102,116,2660,3150,4460,4940,472.0
103,116,2680,3150,4450,4940,476.0
104,116,2700,3140,4460,4940,484.0
105,116,2680,3150,4470,4940,492.0
106,116,2700,3150,4480,4950,496.0
107,116,2690,3130,4470,4940,504.0
108,116,2670,3120,4460,4930,512.0
109,116,2660,3120,4460,4930,516.0
110,116,2650,3110,4460,4930,520.0
111,116,2610,3110,4460,4940,528.0
112,116,2600,3120,4470,4940,532.0
113,116,2630,3110,4460,4940,536.0
114,116,2620,3120,4450,4950,540.0
115,116,2680,3130,4450,4940,544.0
116,116,2630,3130,4450,4940,548.0
117,116,2650,3140,4450,4940,552.0
118,116,2690,3150,4460,4940,556.0
119,116,2640,3160,4460,4950,564.0
120,116,2640,3170,4460,4950,568.0
121,116,2680,3140,4470,4960,572.0
122,116,2660,3140,4470,4960,576.0
123,116,2620,3140,4460,4960,580.0
124,116,2680,3120,4460,4960,584.0
125,116,2620,3110,4460,4960,588.0
126,116,2660,3110,4460,4960,592.0
127,116,2680,3120,4460,4950,596.0
128,116,2630,3120,4450,4950,600.0
129,116,2670,3120,4460,4950,616.0
130,116,2660,3120,4450,4950,624.0
131,116,2650,3130,4450,4950,628.0
132,116,2630,3130,4450,4950,632.0
133,116,2660,3140,4450,4950,636.0
134,116,2700,3130,4450,4950,640.0
135,116,2660,3110,4450,4950,644.0
136,116,2680,3110,4450,4950,648.0
137,116,2660,3130,4450,4950,652.0
138,116,2700,3130,4460,4950,656.0
139,116,2680,3120,4450,4950,664.0
140,116,2640,3130,4450,4950,672.0
141,116,2620,3140,4470,4950,684.0
142,116,2650,3130,4470,4950,688.0
143,116,2620,3120,4470,4950,692.0
144,116,2680,3120,4470,4950,696.0
145,116,2680,3140,4460,4950,700.0
146,116,2640,3120,4470,4950,716.0
147,116,2160,3120,4470,5430,728.0
148,116,2170,3130,4460,5470,732.0
149,116,2160,3140,4460,5430,736.0
150,116,2150,3140,4460,5400,740.0
151,116,2150,3140,4460,5440,744.0
152,116,2150,3140,4460,5460,748.0
153,116,2160,3150,4460,5400,752.0
154,116,2160,3140,4460,5440,756.0
155,116,2170,3150,4470,5420,760.0
156,116,2160,3150,4470,5470,764.0
157,116,2150,3130,4470,5450,768.0
158,116,2160,3130,4470,5430,772.0
159,116,2150,3140,4470,5410,776.0
160,116,2160,3150,4480,5470,780.0
161,116,2160,3130,4480,5410,784.0
162,116,2170,3150,4480,5470,788.0
163,116,2160,3140,4480,5420,792.0
164,116,2160,3140,4480,5460,800.0
165,116,2160,3150,4480,5460,804.0
166,116,2160,3150,4480,5430,808.0
167,116,2160,3140,4480,5440,812.0
168,116,2160,3140,4480,5450,816.0
169,116,2160,3140,4480,5400,820.0
170,116,2160,3150,4480,5420,824.0
171,116,2170,3140,4480,5400,828.0
172,116,2170,3140,4480,5440,832.0
173,116,2160,3150,4490,5460,836.0
174,116,2170,3140,4490,5450,840.0
175,116,2180,3150,4490,5470,844.0
176,116,2170,3150,4480,5420,848.0
177,116,2170,3140,4490,5400,852.0
178,116,2160,3140,4490,5420,856.0
179,116,2160,3140,4480,5470,860.0
180,116,2160,3140,4470,5420,868.0
181,116,2160,3150,4480,5410,872.0
182,116,2150,3150,4480,5430,876.0
183,116,2150,3150,4490,5410,880.0
184,116,2150,3150,4490,5450,884.0
185,116,2160,3150,4490,5410,892.0
186,116,2170,3160,4480,5400,896.0
187,116,2170,3160,4480,5420,900.0
188,116,2170,3160,4480,5460,904.0
189,116,2170,3160,4490,5460,908.0
190,116,2160,3150,4490,5400,920.0
191,116,2170,3140,4480,5470,924.0
192,116,2170,3150,4480,5450,928.0
193,116,2170,3150,4480,5430,932.0
194,116,2160,3150,4480,5440,936.0
195,116,2170,3150,4490,5420,944.0
196,116,2170,3150,4490,5400,948.0
197,116,2160,3160,4470,5400,952.0
198,116,2170,3140,4470,5420,956.0
199,116,2170,3140,4470,5460,960.0
200,116,2170,3140,4480,5420,964.0
201,116,2170,3130,4480,5450,972.0
202,116,2170,3140,4480,5410,976.0
203,116,2160,3150,4470,5450,980.0
204,116,2160,3150,4470,5440,984.0
205,116,2170,3160,4470,5400,988.0
206,116,2170,3160,4460,5440,992.0
207,116,2170,3150,4470,5480,996.0
208,116,2150,3140,4460,5430,1004.0
209,116,2170,3140,4460,5470,1012.0
210,116,2170,3150,4470,5450,1016.0
211,116,2170,3140,4470,5470,1020.0
212,116,2170,3150,4470,5430,1024.0
213,116,2180,3150,4470,5470,1028.0
214,116,2190,3150,4470,5450,1032.0
215,116,2190,3150,4470,5470,1036.0
216,116,2190,3150,4470,5410,1040.0
217,116,2180,3150,4460,5410,1044.0
218,116,2180,3150,4460,5440,1048.0
219,116,2180,3140,4450,5420,1052.0
220,116,2180,3130,4450,5440,1056.0
221,116,2180,3140,4450,5450,1060.0
222,116,2180,3140,4450,5430,1064.0
223,116,2180,3150,4450,5430,1068.0
224,116,2180,3150,4450,5400,1072.0
225,116,2180,3150,4460,5430,1080.0
226,116,2180,3140,4460,5440,1084.0
227,116,2170,3130,4460,5480,1088.0
228,116,2170,3140,4460,5440,1092.0
229,116,2180,3130,4460,5420,1096.0
230,116,2180,3140,4450,5440,1100.0
231,116,2180,3160,4460,5420,1108.0
232,116,2180,3150,4470,5440,1116.0
233,116,2180,3160,4470,5480,1120.0
234,116,2180,3140,4460,5460,1124.0
235,116,2180,3120,4450,5460,1132.0
236,116,2180,3140,4450,5470,1136.0
237,116,2160,3150,4460,5450,1140.0
238,116,2150,3150,4460,5440,1144.0
239,116,2150,3150,4460,5420,1148.0
240,116,2160,3160,4460,5460,1152.0
241,116,2170,3160,4460,5420,1156.0
242,116,2160,3160,4460,5420,1160.0
243,116,2160,3150,4470,5480,1164.0
244,116,2160,3160,4470,5480,1168.0
245,116,2170,3150,4470,5440,1172.0
246,116,2180,3150,4470,5420,1176.0
247,116,2170,3140,4470,5430,1180.0
248,116,2180,3140,4470,5430,1184.0
249,116,2160,3130,4470,5450,1196.0
250,116,2170,3130,4470,5430,1200.0
251,116,2170,3140,4470,5410,1204.0
252,116,2160,3150,4470,5460,1212.0
253,116,2160,3150,4470,5420,1216.0
254,116,2170,3140,4470,5440,1228.0
255,116,2170,3130,4470,5420,1232.0
256,116,2160,3130,4470,5420,1236.0
257,116,2150,3110,4470,5410,1240.0
258,116,2160,3130,4480,5460,1244.0
259,116,2160,3130,4480,5420,1248.0
260,116,2170,3120,4480,5450,1252.0
261,116,2160,3110,4480,5430,1256.0
262,116,2160,3110,4480,5460,1260.0
263,116,2170,3120,4470,5460,1264.0
264,116,2160,3140,4470,5460,1268.0
265,116,2160,3140,4470,5440,1276.0
266,116,2170,3130,4470,5470,1284.0
267,116,2160,3130,4470,5480,1288.0
268,116,2160,3140,4460,5470,1296.0
269,116,2160,3130,4460,5420,1304.0
270,116,2160,3130,4460,5440,1308.0
271,116,2160,3130,4460,5430,1316.0
272,116,2150,3130,4450,5450,1320.0
273,116,2160,3140,4460,5410,1324.0
274,116,2170,3130,4470,5460,1328.0
275,116,2160,3120,4470,5400,1332.0
276,116,2160,3130,4460,5410,1336.0
277,116,2160,3140,4470,5470,1340.0
278,116,2160,3130,4470,5470,1344.0
279,116,2150,3150,4470,5440,1348.0
280,116,2150,3150,4480,5470,1356.0
281,116,2140,3140,4480,5450,1360.0
282,116,2150,3150,4480,5420,1372.0
283,116,2160,3150,4480,5480,1376.0
284,116,2160,3160,4480,5420,1380.0
285,116,2150,3140,4480,5410,1388.0
286,116,2180,3130,4470,5440,1396.0
287,116,2180,3140,4480,5410,1408.0
288,116,2170,3130,4480,5430,1412.0
289,116,2170,3130,4480,5410,1416.0
290,116,2170,3120,4480,5410,1420.0
291,116,2180,3130,4470,5420,1424.0
292,116,2180,3130,4460,5440,1428.0
293,116,2180,3120,4460,5490,1432.0
294,116,2180,3120,4460,5450,1436.0
295,116,2180,3120,4460,5430,1444.0
296,116,2170,3140,4460,5490,1448.0
297,116,2160,3130,4450,5420,1452.0
298,116,2170,3140,4460,5480,1456.0
0,117,1960,3100,4950,5390,0.0
1,117,1970,3140,4970,5400,4.0
2,117,1970,3100,4970,5400,8.0
3,117,1980,3150,4970,5400,12.0
4,117,1970,3120,4970,5400,16.0
5,117,1970,3120,4970,5390,24.0
6,117,1970,3160,4980,5390,28.0
7,117,1970,3160,4970,5390,32.0
8,117,1970,3140,4960,5390,36.0
9,117,1980,3130,4970,5390,40.0
10,117,1980,3160,4960,5390,44.0
11,117,1970,3180,4980,5390,52.0
12,117,1980,3210,4980,5390,60.0
13,117,1980,3290,4970,5390,64.0
14,117,1970,3210,4960,5400,68.0
15,117,1960,3190,4960,5400,72.0
16,117,1960,3190,4950,5390,76.0
17,117,1960,3200,4950,5390,80.0
18,117,1950,3230,4950,5390,84.0
19,117,1960,3260,4970,5390,88.0
20,117,1960,3270,4970,5390,92.0
21,117,1960,3300,4970,5390,100.0
22,117,1950,3310,4960,5390,104.0
23,117,1950,3340,4960,5390,108.0
24,117,1950,3290,4960,5390,112.0
25,117,1960,3260,4960,5390,116.0
26,117,1960,3230,4970,5400,120.0
27,117,1950,3220,4980,5400,124.0
28,117,1960,3190,4980,5400,128.0
29,117,1960,3140,4980,5400,132.0
30,117,1970,3120,4980,5400,136.0
31,117,1970,3110,4970,5400,140.0
32,117,1960,3110,4960,5400,144.0
33,117,1960,3130,4970,5400,148.0
34,117,1960,3220,4970,5400,152.0
35,117,1960,3280,4960,5400,156.0
36,117,1950,3310,4960,5400,160.0
37,117,1950,3340,4970,5400,164.0
38,117,1960,3340,4980,5400,168.0
39,117,1960,3330,4970,5400,172.0
40,117,1960,3320,4960,5400,176.0
41,117,1970,3290,4960,5400,180.0
42,117,1970,3270,4960,5400,184.0
43,117,1970,3260,4970,5400,188.0
44,117,1980,3240,4970,5400,192.0
45,117,1970,3230,4970,5400,196.0
46,117,1970,3220,4980,5400,200.0
47,117,1970,3210,4980,5400,204.0
48,117,1970,3180,4970,5400,208.0
49,117,1970,3170,4970,5400,212.0
50,117,1970,3170,4960,5400,216.0
51,117,1960,3160,4960,5400,220.0
52,117,1960,3170,4960,5400,224.0
53,117,1960,3180,4960,5390,228.0
54,117,1950,3180,4950,5390,232.0
56,117,1960,3190,4950,5400,240.0
57,117,1960,3210,4960,5390,244.0
58,117,1960,3230,4970,5390,248.0
59,117,1950,3240,4960,5390,252.0
60,117,1950,3220,4960,5390,256.0
61,117,1970,3160,4950,5390,264.0
62,117,1970,3140,4950,5390,268.0
63,117,1970,3130,4960,5390,284.0
64,117,1980,3120,4960,5390,288.0
65,117,1990,3100,4950,5390,292.0
66,117,1970,3120,4960,5390,300.0
67,117,1970,3100,4960,5390,304.0
68,117,1970,3070,4960,5390,308.0
69,117,1960,3320,4960,5390,312.0
70,117,1960,3390,4970,5390,316.0
71,117,1960,3540,4970,5390,320.0
74,117,1970,3520,4950,5390,332.0
75,117,1960,3390,4950,5390,336.0
76,117,1950,3280,4950,5390,340.0
77,117,1960,3210,4970,5390,344.0
78,117,1960,3170,4970,5400,348.0
79,117,1960,3110,4980,5400,356.0
80,117,1960,3090,4970,5400,360.0
81,117,1960,3060,4960,5390,364.0
82,117,1960,3030,4970,5390,368.0
83,117,1970,3020,4970,5390,372.0
84,117,1970,3000,4970,5390,376.0
85,117,1970,3230,4970,5390,380.0
86,117,1970,3280,4980,5390,384.0
87,117,1970,3200,4980,5400,388.0
88,117,1970,3130,4970,5390,396.0
89,117,1970,3110,4980,5390,400.0
90,117,1970,3100,4980,5400,404.0
91,117,1970,3110,4970,5410,412.0
92,117,1970,3110,4960,5410,416.0
93,117,1990,3090,4970,5400,420.0
94,117,1980,3060,4970,5400,424.0
95,117,1980,3030,4970,5400,428.0
96,117,1980,3030,4960,5400,432.0
97,117,1970,3150,4960,5390,440.0
98,117,1970,3110,4960,5390,444.0
99,117,1970,3300,4970,5380,448.0
100,117,1970,3370,4970,5370,452.0
101,117,1970,3270,4980,5370,456.0
102,117,1960,3210,4970,5360,460.0
103,117,1960,3240,4980,5360,464.0
104,117,1970,3440,4970,5360,468.0
105,117,1970,3370,4960,5360,472.0
106,117,1970,3330,4960,5350,476.0
107,117,1970,3310,4970,5360,480.0
108,117,1970,3380,4970,5360,484.0
109,117,1980,3450,4960,5360,488.0
110,117,1990,3540,4960,5360,492.0
112,117,1990,3400,4970,5360,500.0
113,117,1980,3390,4970,5360,504.0
114,117,1980,3460,4980,5370,508.0
115,117,1970,3470,4970,5370,512.0
116,117,1970,3560,4970,5380,516.0
117,117,1970,3420,4980,5380,520.0
118,117,1960,3310,4990,5380,524.0
119,117,1970,3450,4990,5380,528.0
120,117,1960,3580,4990,5380,532.0
124,117,1960,3440,4980,5390,548.0
125,117,1960,3310,4990,5390,552.0
126,117,1960,3220,4980,5390,556.0
127,117,1970,3310,4960,5390,560.0
128,117,1970,3220,4950,5390,564.0
129,117,1980,3230,4950,5390,568.0
130,117,1980,3230,4960,5390,572.0
131,117,1980,3250,4960,5390,576.0
132,117,1970,3270,4960,5390,580.0
133,117,1970,3250,4960,5390,588.0
134,117,1970,3240,4960,5390,592.0
135,117,1970,3210,4960,5390,596.0
136,117,1980,3310,4960,5390,600.0
137,117,1970,3410,4960,5390,604.0
138,117,1980,2980,4970,5650,608.0
139,117,1970,2990,4960,5690,612.0
140,117,1960,3000,4960,5730,616.0
141,117,1970,3000,4970,5760,620.0
142,117,1980,3000,4970,5770,624.0
143,117,1970,3000,4960,5790,628.0
144,117,1970,3000,4950,5710,632.0
145,117,1960,3000,4950,5660,636.0
146,117,1960,3000,4950,5620,640.0
147,117,1960,3000,4960,5590,644.0
148,117,1970,3000,4950,5720,648.0
149,117,1980,3000,4960,5820,652.0
150,117,1970,2990,4950,5910,656.0
151,117,1980,2990,4960,5960,660.0
152,117,1970,2990,4970,5930,664.0
153,117,1970,3000,4960,5860,668.0
154,117,1960,3000,4960,5990,672.0
155,117,1960,3000,4960,6070,676.0
156,117,1970,2990,4970,6080,680.0
157,117,1970,2980,4970,5900,684.0
158,117,1970,2990,4980,5960,688.0
159,117,1970,2990,4980,5850,692.0
160,117,1980,2990,4980,5990,696.0
161,117,1970,2990,4960,6060,700.0
162,117,1980,2980,4960,6010,704.0
163,117,1970,2990,4960,5950,708.0
164,117,1980,2990,4960,5930,712.0
165,117,1980,2990,4960,6000,720.0
166,117,1990,2990,4960,6030,724.0
167,117,1990,2990,4950,6040,728.0
168,117,1970,2990,4950,6050,732.0
169,117,1970,2990,4960,6100,736.0
170,117,1970,2990,4960,6070,740.0
171,117,1970,2990,4970,6020,744.0
172,117,1970,3000,4960,5990,748.0
173,117,1970,3000,4970,6020,752.0
174,117,1970,2990,4980,6020,756.0
175,117,1990,2990,4970,6110,760.0
176,117,1980,2980,4970,6180,764.0
177,117,1980,2980,4970,6200,768.0
178,117,1990,2990,4970,6220,772.0
179,117,1990,2990,4970,6250,776.0
180,117,1990,3000,4980,6250,780.0
181,117,1990,3000,4980,6260,784.0
182,117,1990,3000,4980,6280,788.0
183,117,1990,3000,4970,6290,792.0
184,117,1980,3000,4980,6310,796.0
185,117,1980,3000,4970,6310,800.0
186,117,1990,2990,4970,6320,804.0
187,117,1980,2990,4970,6320,808.0
188,117,1970,2990,4970,6330,812.0
189,117,1970,2990,4980,6330,816.0
190,117,1980,3000,4980,6300,820.0
191,117,1980,3000,4970,6270,824.0
192,117,1970,2990,4970,6240,828.0
193,117,1970,2990,4970,6210,832.0
194,117,1980,2990,4960,6210,836.0
195,117,1970,2990,4960,6220,840.0
196,117,1970,2990,4960,6250,844.0
197,117,1980,3000,4960,6250,848.0
198,117,1980,2990,4960,6280,852.0
199,117,1980,2990,4960,6390,856.0
200,117,1980,2990,4960,6410,860.0
201,117,1970,2990,4960,6480,864.0
202,117,1970,2980,4970,6470,868.0
207,117,1970,2980,4970,6440,888.0
208,117,1970,2980,4980,6310,892.0
209,117,1970,2980,4970,6270,896.0
210,117,1980,2990,4970,6190,900.0
211,117,1980,2990,4970,6140,904.0
212,117,1980,2990,4970,6100,908.0
213,117,1980,2980,4970,6090,912.0
214,117,1970,2980,4980,6120,916.0
215,117,1970,2990,4980,6060,920.0
216,117,1960,2990,4990,5950,924.0
217,117,1960,3000,4970,6010,928.0
218,117,1960,2990,4960,6070,932.0
219,117,1970,2990,4970,6100,936.0
220,117,1970,3000,4970,6100,940.0
221,117,1980,3000,4970,6100,944.0
222,117,1970,3010,4960,6110,948.0
223,117,1980,3010,4970,6140,952.0
224,117,1970,2990,4970,6060,956.0
225,117,1970,2990,4960,5980,960.0
226,117,1970,2990,4960,5930,968.0
227,117,1970,2990,4970,5920,976.0
228,117,1970,2990,4970,5910,980.0
229,117,1970,2990,4970,5900,984.0
230,117,1970,2990,4960,5900,988.0
231,117,1970,2990,4970,6040,992.0
232,117,1970,2990,4970,6010,996.0
233,117,1970,2990,4960,5990,1000.0
234,117,1960,2990,4960,5960,1004.0
235,117,1960,2990,4950,5960,1012.0
236,117,1970,2980,4950,5960,1016.0
237,117,1970,2990,4950,5970,1020.0
238,117,1970,2990,4960,6000,1024.0
239,117,1970,2990,4950,6030,1028.0
240,117,1970,2990,4950,6020,1036.0
241,117,1970,2980,4960,6010,1040.0
242,117,1970,2980,4970,6000,1044.0
243,117,1980,2980,4970,6010,1048.0
244,117,1970,2980,4970,6020,1052.0
245,117,1970,2980,4980,6020,1056.0
246,117,1970,2980,4980,6030,1060.0
247,117,1970,2980,4990,6040,1064.0
248,117,1970,2990,4990,6030,1068.0
249,117,1970,2990,4990,6050,1072.0
250,117,1970,2990,4980,6070,1076.0
251,117,1970,2990,4970,6090,1080.0
252,117,1960,2990,4960,6120,1088.0
253,117,1970,2980,4960,6130,1092.0
254,117,1970,2980,4970,6160,1096.0
255,117,1960,2980,4970,6160,1100.0
256,117,1960,2990,4970,6170,1108.0
257,117,1960,2990,4970,6180,1112.0
0,118,2660,2520,5210,5120,0.0
1,118,2700,2520,5210,5130,4.0
2,118,2720,2520,5200,5120,8.0
3,118,2710,2520,5200,5120,12.0
4,118,2740,2530,5210,5120,16.0
5,118,2750,2530,5200,5120,20.0
6,118,2760,2530,5200,5120,24.0
12,118,3540,2510,5210,5110,48.0
13,118,3530,2520,5210,5110,52.0
14,118,3360,2520,5210,5110,56.0
15,118,3260,2530,5210,5100,60.0
16,118,3210,2530,5210,5100,64.0
17,118,3180,2530,5210,5110,68.0
28,118,3100,2540,5210,5130,112.0
29,118,2940,2550,5210,5120,116.0
30,118,2850,2540,5210,5110,120.0
31,118,2770,2550,5210,5110,124.0
32,118,3000,2540,5200,5120,128.0
33,118,3030,2550,5200,5130,132.0
34,118,3210,2550,5200,5130,136.0
35,118,3190,2540,5200,5120,140.0
36,118,3000,2530,5200,5120,144.0
37,118,3060,2520,5200,5130,148.0
38,118,2910,2530,5200,5120,152.0
39,118,2820,2540,5200,5130,156.0
40,118,2740,2550,5200,5120,160.0
41,118,2690,2540,5190,5120,164.0
42,118,2650,2540,5190,5120,168.0
43,118,2640,2540,5190,5120,172.0
44,118,2630,2540,5200,5120,176.0
45,118,2630,2530,5200,5110,180.0
46,118,2630,2530,5200,5120,184.0
47,118,2630,2530,5200,5130,188.0
48,118,2610,2520,5200,5130,192.0
49,118,2580,2530,5200,5130,200.0
50,118,2580,2540,5200,5120,204.0
51,118,2590,2540,5200,5120,208.0
52,118,2590,2540,5200,5110,212.0
53,118,2580,2540,5200,5130,220.0
54,118,2600,2550,5200,5120,224.0
55,118,2640,2540,5200,5120,232.0
56,118,2630,2540,5200,5130,236.0
57,118,2620,2540,5200,5130,240.0
58,118,2610,2540,5200,5130,244.0
59,118,2580,2550,5200,5120,252.0
60,118,2560,2550,5200,5120,256.0
61,118,2560,2550,5210,5110,260.0
62,118,2560,2550,5200,5110,264.0
63,118,2550,2530,5210,5110,268.0
64,118,2550,2530,5200,5110,272.0
65,118,2550,2520,5210,5110,276.0
66,118,2550,2530,5210,5120,280.0
67,118,2560,2530,5200,5120,284.0
68,118,2570,2520,5200,5120,288.0
69,118,2580,2530,5200,5120,292.0
70,118,2600,2520,5200,5120,296.0
71,118,2600,2530,5200,5120,300.0
72,118,2620,2520,5200,5120,312.0
73,118,2590,2530,5210,5120,316.0
74,118,2560,2540,5200,5120,320.0
75,118,2530,2540,5190,5120,324.0
76,118,2500,2540,5190,5110,328.0
77,118,2490,2530,5190,5100,332.0
78,118,2470,2530,5190,5120,336.0
79,118,2480,2530,5200,5120,340.0
80,118,2480,2540,5200,5120,344.0
81,118,2480,2550,5200,5120,348.0
82,118,2510,2560,5200,5110,352.0
83,118,2530,2560,5200,5120,356.0
84,118,2550,2560,5200,5110,360.0
85,118,2600,2560,5200,5110,364.0
86,118,2610,2560,5210,5120,368.0
87,118,2600,2550,5210,5120,372.0
89,118,2630,2540,5210,5120,380.0
90,118,2570,2530,5210,5120,384.0
91,118,2520,2530,5210,5110,388.0
92,118,2600,2530,5210,5120,392.0
93,118,2650,2530,5210,5110,396.0
94,118,2690,2540,5200,5110,400.0
95,118,2470,2740,5210,5130,404.0
96,118,2470,2740,5200,5120,408.0
97,118,2460,2740,5200,5120,412.0
98,118,2460,2720,5200,5130,416.0
99,118,2460,2710,5200,5130,420.0
100,118,2460,2710,5200,5140,424.0
101,118,2470,2700,5190,5130,432.0
102,118,2470,2670,5190,5130,436.0
103,118,2470,2680,5200,5120,440.0
104,118,2470,2670,5200,5120,456.0
105,118,2470,2690,5200,5130,460.0
106,118,2470,2790,5200,5130,468.0
107,118,2470,2840,5200,5130,472.0
111,118,2470,2870,5200,5140,488.0
114,118,2480,2790,5200,5140,500.0
115,118,2470,2790,5200,5140,504.0
116,118,2470,2780,5200,5140,508.0
117,118,2470,2760,5200,5130,512.0
118,118,2470,2760,5210,5140,516.0
119,118,2470,2770,5210,5140,524.0
120,118,2480,2780,5210,5130,528.0
121,118,2470,2780,5210,5130,532.0
122,118,2470,2780,5200,5120,548.0
123,118,2470,2800,5200,5120,552.0
124,118,2460,2800,5190,5120,556.0
125,118,2460,2790,5190,5120,560.0
126,118,2460,2780,5200,5120,564.0
127,118,2460,2780,5200,5130,568.0
128,118,2470,2780,5200,5130,572.0
129,118,2470,2770,5200,5130,576.0
130,118,2470,2770,5200,5120,584.0
131,118,2470,2780,5190,5130,588.0
132,118,2470,2770,5190,5130,592.0
133,118,2470,2790,5190,5120,600.0
134,118,2470,2800,5190,5120,604.0
135,118,2470,2810,5190,5110,608.0
136,118,2480,2800,5200,5130,620.0
137,118,2470,2810,5200,5120,632.0
138,118,2470,2750,5200,5130,644.0
139,118,2470,2740,5200,5130,648.0
140,118,2470,2720,5210,5130,652.0
141,118,2480,2740,5210,5130,660.0
142,118,2480,2720,5200,5130,664.0
143,118,2480,2710,5200,5130,668.0
144,118,2480,2710,5190,5140,672.0
145,118,2470,2710,5190,5140,676.0
146,118,2470,2700,5190,5140,680.0
147,118,2480,2690,5190,5130,684.0
148,118,2480,2680,5190,5130,688.0
149,118,2470,2690,5190,5130,692.0
150,118,2470,2690,5190,5120,696.0
151,118,2470,2690,5180,5120,700.0
152,118,2480,2680,5190,5120,704.0
153,118,2480,2670,5200,5130,708.0
154,118,2470,2680,5200,5130,712.0
155,118,2480,2680,5200,5130,720.0
156,118,2480,2690,5200,5140,724.0
157,118,2470,2690,5200,5140,736.0
158,118,2480,2700,5200,5120,764.0
159,118,2470,2710,5200,5110,768.0
160,118,2470,2710,5200,5120,780.0
161,118,2460,2710,5200,5120,784.0
162,118,2460,2720,5200,5120,788.0
163,118,2460,2720,5190,5120,792.0
164,118,2460,2740,5190,5110,796.0
0,119,2590,3180,4680,4680,0.0
1,119,2600,3110,4680,4690,4.0
2,119,2600,3130,4670,4690,8.0
3,119,2590,3170,4670,4690,12.0
4,119,2590,3130,4670,4690,16.0
5,119,2600,3190,4670,4690,24.0
6,119,2590,3170,4680,4690,36.0
7,119,2590,3200,4680,4690,40.0
8,119,2580,3190,4680,4690,44.0
9,119,2590,3180,4670,4690,48.0
10,119,2590,3150,4670,4690,52.0
11,119,2590,3140,4670,4690,56.0
12,119,2590,3150,4680,4690,60.0
13,119,2600,3130,4680,4690,64.0
14,119,2610,3150,4690,4690,68.0
15,119,2600,3130,4690,4690,72.0
16,119,2600,3170,4690,4690,76.0
17,119,2590,3190,4690,4690,80.0
18,119,2590,3150,4690,4680,84.0
19,119,2590,3180,4690,4690,92.0
20,119,2590,3210,4690,4690,96.0
21,119,2590,3150,4690,4690,100.0
22,119,2600,3150,4690,4690,104.0
23,119,2590,3210,4690,4700,108.0
24,119,2590,3220,4680,4700,120.0
25,119,2580,3150,4680,4710,124.0
26,119,2590,3200,4680,4700,128.0
27,119,2590,3160,4670,4690,136.0
28,119,2590,3150,4680,4700,140.0
29,119,2600,3190,4680,4690,144.0
30,119,2610,3190,4680,4690,148.0
31,119,2610,3140,4680,4690,152.0
32,119,2590,3160,4680,4680,164.0
33,119,2590,3160,4680,4690,168.0
34,119,2590,3140,4680,4680,180.0
35,119,2600,3130,4680,4680,188.0
36,119,2600,3140,4680,4680,192.0
37,119,2600,3140,4680,4690,196.0
38,119,2600,3120,4680,4700,200.0
39,119,2600,3140,4670,4700,204.0
40,119,2590,3120,4680,4700,208.0
41,119,2580,3140,4680,4700,212.0
42,119,2590,3130,4680,4690,216.0
43,119,2580,3170,4680,4690,220.0
44,119,2590,3190,4690,4680,228.0
45,119,2590,3200,4690,4690,236.0
46,119,2590,3190,4680,4680,252.0
47,119,2600,3180,4680,4680,256.0
48,119,2590,3160,4690,4690,260.0
49,119,2590,3140,4690,4680,264.0
50,119,2590,3170,4690,4680,272.0
51,119,2580,3170,4690,4680,276.0
52,119,2580,3130,4680,4680,280.0
53,119,2600,3160,4680,4690,284.0
54,119,2590,3140,4680,4690,288.0
