,位置编号,1,2,3,4,index
4,142,4830,3740,3790,1970,24.0
5,142,4830,3730,3790,1980,28.0
6,142,4840,3720,3790,1990,32.0
7,142,4830,3720,3780,1990,36.0
8,142,4840,3720,3770,1990,40.0
9,142,4840,3720,3770,1980,44.0
10,142,4850,3720,3770,1990,48.0
11,142,4860,3720,3770,1990,52.0
12,142,4840,3720,3770,1970,56.0
13,142,4830,3720,3770,1970,60.0
14,142,4840,3720,3770,1960,68.0
15,142,4850,3720,3770,1970,72.0
16,142,4840,3730,3770,1990,80.0
17,142,4840,3740,3770,2000,88.0
18,142,4850,3740,3770,1980,96.0
20,142,4850,3730,3770,1990,104.0
21,142,4850,3720,3780,2000,116.0
22,142,4850,3730,3780,2010,120.0
23,142,4840,3720,3770,2000,124.0
24,142,4840,3720,3770,2010,128.0
25,142,4850,3730,3770,2010,136.0
26,142,4830,3720,3780,2000,156.0
27,142,4840,3720,3780,2000,160.0
28,142,4850,3730,3780,1990,164.0
29,142,4840,3730,3770,2000,168.0
30,142,4840,3710,3770,1960,180.0
31,142,4840,3710,3770,1970,184.0
32,142,4840,3710,3770,1980,188.0
33,142,4850,3720,3770,1980,192.0
34,142,4850,3730,3770,1970,196.0
35,142,4850,3730,3770,1960,200.0
36,142,4840,3730,3770,1980,208.0
37,142,4840,3720,3780,1970,244.0
38,142,4830,3710,3770,1970,248.0
39,142,4830,3730,3770,1960,260.0
40,142,4850,3710,3770,1960,280.0
41,142,4850,3720,3780,1950,284.0
42,142,4850,3730,3780,1970,288.0
43,142,4850,3730,3770,1980,292.0
44,142,4840,3730,3760,1960,296.0
45,142,4850,3730,3760,1980,300.0
46,142,4850,3720,3760,1990,304.0
47,142,4850,3720,3760,1980,308.0
48,142,4840,3720,3770,1950,316.0
49,142,4840,3720,3770,1940,320.0
50,142,4830,3740,3770,1960,340.0
51,142,4820,3730,3770,1970,344.0
52,142,4830,3730,3770,1970,348.0
53,142,4860,3720,3770,2000,392.0
54,142,4860,3730,3770,1990,396.0
55,142,4860,3720,3770,1980,400.0
56,142,4870,3730,3770,1990,404.0
57,142,4870,3730,3770,2000,408.0
58,142,4870,3720,3770,2010,412.0
59,142,4860,3720,3780,1990,420.0
60,142,4840,3730,3780,1990,424.0
61,142,4830,3720,3790,1980,428.0
62,142,4840,3720,3780,1980,432.0
63,142,4840,3720,3800,1990,436.0
64,142,4840,3720,3790,1980,440.0
65,142,4850,3730,3790,1970,444.0
66,142,4850,3740,3800,1960,448.0
67,142,4850,3730,3790,1960,452.0
68,142,4850,3730,3800,1970,456.0
69,142,4850,3720,3800,1990,460.0
70,142,4850,3720,3790,1990,464.0
71,142,4850,3720,3790,1970,468.0
72,142,4850,3720,3770,2000,508.0
73,142,4850,3730,3780,1980,516.0
74,142,4840,3720,3780,1990,520.0
75,142,4830,3720,3780,1980,528.0
76,142,4860,3720,3780,1980,544.0
77,142,4870,3720,3780,1980,548.0
79,142,4880,3720,3770,1990,556.0
80,142,4860,3720,3760,2000,568.0
81,142,4850,3720,3760,2000,572.0
82,142,4850,3730,3760,2000,576.0
83,142,4850,3730,3790,1990,592.0
84,142,4860,3740,3790,1970,596.0
85,142,4860,3740,3800,1980,600.0
86,142,4850,3740,3790,1990,604.0
87,142,4850,3740,3790,1970,608.0
88,142,4850,3740,3780,1970,612.0
89,142,4860,3730,3770,1980,616.0
90,142,4860,3730,3770,2000,624.0
91,142,4860,3720,3780,2000,628.0
92,142,4850,3730,3780,2000,636.0
93,142,4860,3730,3780,2000,640.0
94,142,4850,3730,3800,1980,644.0
95,142,4850,3720,3780,1970,656.0
96,142,4830,3710,3770,1990,680.0
97,142,4830,3710,3780,1990,684.0
98,142,4840,3710,3780,2000,688.0
99,142,4850,3710,3780,2000,692.0
100,142,4850,3720,3780,1980,696.0
101,142,4860,3730,3770,1970,708.0
102,142,4870,3730,3770,1950,712.0
103,142,4860,3720,3770,1940,716.0
104,142,4860,3720,3770,1950,720.0
105,142,4870,3730,3770,1970,736.0
106,142,4860,3740,3770,1960,740.0
107,142,4870,3730,3770,1980,744.0
108,142,4860,3740,3780,1980,752.0
109,142,4830,3730,3780,1980,776.0
110,142,4830,3730,3770,1990,784.0
111,142,4830,3740,3780,1990,788.0
112,142,4840,3730,3780,1970,792.0
113,142,4870,3720,3760,1990,812.0
114,142,4860,3720,3770,1970,820.0
115,142,4860,3730,3780,1970,828.0
116,142,4860,3730,3780,1980,832.0
117,142,4860,3730,3790,1990,836.0
118,142,4850,3730,3790,1980,840.0
119,142,4850,3740,3790,1980,856.0
120,142,4860,3740,3790,1980,860.0
121,142,4860,3730,3790,1980,864.0
122,142,4860,3730,3790,1970,876.0
123,142,4860,3730,3780,1960,880.0
124,142,4860,3720,3790,1960,884.0
125,142,4840,3730,3790,1960,888.0
126,142,4850,3730,3800,1990,896.0
127,142,4850,3730,3800,1960,904.0
128,142,4850,3730,3810,1960,908.0
129,142,4850,3750,3810,1970,916.0
130,142,4850,3740,3800,1980,920.0
131,142,4840,3730,3800,1970,940.0
132,142,4860,3720,3800,1980,944.0
133,142,4860,3720,3810,1980,948.0
134,142,4850,3720,3800,2000,960.0
135,142,4850,3720,3790,1980,964.0
136,142,4860,3720,3800,1970,992.0
137,142,4870,3720,3800,1970,996.0
138,142,4860,3710,3810,1990,1000.0
139,142,4850,3710,3810,1970,1004.0
140,142,4850,3710,3800,1990,1008.0
141,142,4850,3710,3790,2000,1012.0
142,142,4860,3710,3800,1980,1016.0
143,142,4860,3720,3800,1990,1020.0
144,142,4860,3710,3800,1990,1024.0
145,142,4850,3710,3790,1990,1028.0
146,142,4840,3730,3780,2010,1044.0
147,142,4840,3720,3790,1950,1064.0
148,142,4840,3720,3800,1950,1068.0
149,142,4830,3720,3800,1970,1072.0
0,143,5290,4190,3640,1630,0.0
1,143,5280,4180,3630,1640,4.0
2,143,5280,4190,3620,1640,8.0
3,143,5280,4200,3610,1650,12.0
4,143,5270,4190,3610,1650,16.0
5,143,5280,4190,3610,1650,24.0
6,143,5290,4180,3610,1650,28.0
7,143,5290,4200,3620,1650,32.0
8,143,5290,4190,3610,1650,36.0
9,143,5290,4190,3620,1660,40.0
10,143,5290,4190,3630,1660,44.0
11,143,5270,4180,3640,1640,48.0
12,143,5280,4180,3640,1640,52.0
13,143,5290,4180,3640,1640,56.0
14,143,5290,4190,3640,1640,60.0
15,143,5290,4180,3650,1640,64.0
16,143,5290,4180,3630,1620,68.0
17,143,5270,4190,3630,1640,76.0
18,143,5270,4190,3640,1640,80.0
19,143,5280,4190,3630,1650,84.0
20,143,5280,4190,3630,1640,92.0
21,143,5280,4180,3620,1650,96.0
22,143,5270,4190,3620,1650,100.0
23,143,5270,4200,3630,1640,104.0
24,143,5280,4200,3620,1670,112.0
25,143,5290,4200,3620,1670,116.0
26,143,5290,4200,3640,1670,120.0
27,143,5290,4190,3630,1670,124.0
28,143,5280,4200,3640,1650,128.0
29,143,5280,4190,3640,1650,132.0
30,143,5290,4200,3640,1630,136.0
31,143,5290,4190,3650,1630,140.0
32,143,5280,4190,3650,1640,144.0
33,143,5290,4200,3650,1640,148.0
34,143,5290,4210,3630,1650,152.0
35,143,5290,4210,3640,1660,156.0
36,143,5290,4210,3630,1660,164.0
37,143,5290,4210,3630,1640,168.0
38,143,5290,4210,3640,1640,172.0
39,143,5290,4200,3630,1640,184.0
40,143,5290,4200,3640,1650,188.0
41,143,5280,4200,3630,1650,196.0
42,143,5280,4200,3630,1640,200.0
43,143,5270,4190,3630,1650,216.0
44,143,5280,4210,3620,1640,232.0
45,143,5280,4210,3620,1630,236.0
46,143,5280,4220,3620,1620,240.0
47,143,5290,4210,3610,1640,244.0
48,143,5290,4200,3620,1620,252.0
49,143,5280,4210,3640,1650,260.0
50,143,5290,4200,3640,1640,268.0
51,143,5290,4190,3630,1640,272.0
52,143,5280,4190,3620,1650,284.0
53,143,5280,4190,3630,1630,292.0
54,143,5280,4190,3640,1640,304.0
55,143,5290,4190,3630,1650,320.0
56,143,5280,4180,3630,1650,324.0
57,143,5290,4190,3620,1640,332.0
58,143,5280,4200,3630,1660,344.0
59,143,5280,4200,3620,1660,348.0
60,143,5290,4190,3620,1650,372.0
61,143,5300,4190,3640,1640,376.0
62,143,5300,4190,3640,1630,384.0
63,143,5290,4190,3630,1630,388.0
64,143,5290,4180,3630,1640,396.0
65,143,5290,4180,3650,1650,400.0
66,143,5290,4190,3650,1650,404.0
67,143,5290,4190,3650,1660,408.0
68,143,5290,4190,3650,1640,416.0
69,143,5280,4200,3650,1640,420.0
70,143,5280,4200,3640,1640,424.0
71,143,5290,4200,3630,1650,428.0
72,143,5300,4190,3620,1650,448.0
73,143,5290,4200,3620,1640,452.0
74,143,5300,4200,3620,1640,464.0
75,143,5300,4210,3630,1630,476.0
76,143,5290,4200,3630,1630,484.0
77,143,5280,4190,3650,1660,524.0
78,143,5290,4190,3640,1670,528.0
79,143,5290,4200,3630,1670,532.0
80,143,5290,4200,3630,1660,544.0
81,143,5290,4180,3640,1630,556.0
82,143,5280,4200,3640,1630,568.0
83,143,5290,4220,3640,1640,576.0
84,143,5290,4210,3650,1640,584.0
85,143,5280,4190,3640,1630,600.0
86,143,5280,4190,3640,1660,616.0
87,143,5270,4190,3650,1660,620.0
88,143,5270,4190,3640,1650,672.0
89,143,5290,4190,3640,1650,688.0
90,143,5290,4200,3650,1650,692.0
91,143,5290,4210,3640,1650,716.0
92,143,5290,4210,3630,1630,728.0
93,143,5280,4210,3630,1630,732.0
94,143,5280,4210,3640,1640,736.0
95,143,5280,4210,3640,1630,740.0
96,143,5270,4200,3630,1630,744.0
97,143,5280,4200,3620,1640,748.0
98,143,5300,4200,3620,1630,768.0
99,143,5300,4180,3620,1640,780.0
100,143,5290,4180,3630,1630,784.0
101,143,5280,4210,3630,1650,808.0
102,143,5280,4210,3650,1660,816.0
103,143,5280,4210,3650,1650,824.0
104,143,5280,4200,3640,1660,860.0
105,143,5290,4200,3640,1660,864.0
106,143,5290,4190,3650,1670,868.0
107,143,5290,4200,3650,1670,872.0
108,143,5290,4180,3640,1670,884.0
109,143,5280,4180,3640,1650,936.0
110,143,5280,4180,3630,1660,940.0
111,143,5290,4180,3620,1660,944.0
112,143,5280,4180,3620,1660,948.0
113,143,5280,4190,3620,1660,952.0
114,143,5290,4180,3640,1650,960.0
115,143,5280,4210,3640,1660,976.0
116,143,5290,4210,3620,1640,992.0
117,143,5270,4210,3630,1650,1000.0
118,143,5290,4190,3670,1640,1020.0
119,143,5290,4200,3670,1650,1024.0
120,143,5290,4220,3630,1650,1032.0
121,143,5280,4200,3630,1630,1052.0
122,143,5300,4180,3620,1650,1068.0
123,143,5300,4190,3620,1660,1072.0
0,144,5630,4660,3520,1440,0.0
1,144,5620,4660,3520,1460,4.0
2,144,5620,4670,3520,1470,8.0
3,144,5620,4650,3520,1460,12.0
4,144,5610,4660,3530,1450,16.0
5,144,5620,4680,3530,1460,20.0
6,144,5620,4690,3530,1470,24.0
7,144,5640,4690,3530,1470,32.0
8,144,5640,4700,3530,1460,36.0
9,144,5630,4700,3520,1460,40.0
10,144,5620,4690,3520,1460,44.0
11,144,5620,4680,3520,1450,48.0
12,144,5620,4670,3520,1460,52.0
13,144,5620,4660,3510,1450,56.0
14,144,5640,4660,3510,1450,60.0
15,144,5640,4660,3520,1450,68.0
16,144,5640,4680,3510,1460,72.0
17,144,5640,4690,3510,1470,80.0
18,144,5640,4680,3520,1450,84.0
19,144,5630,4680,3510,1450,88.0
20,144,5630,4670,3510,1450,92.0
21,144,5630,4660,3520,1460,96.0
22,144,5630,4670,3530,1450,100.0
23,144,5630,4660,3530,1450,104.0
24,144,5630,4670,3530,1460,108.0
25,144,5620,4670,3530,1450,116.0
26,144,5610,4670,3530,1430,120.0
27,144,5610,4660,3530,1440,124.0
28,144,5620,4660,3530,1450,128.0
29,144,5640,4690,3520,1460,140.0
30,144,5650,4700,3510,1470,144.0
31,144,5640,4690,3510,1490,148.0
32,144,5640,4680,3520,1470,152.0
33,144,5650,4700,3520,1470,156.0
34,144,5640,4710,3520,1460,160.0
35,144,5630,4700,3520,1450,168.0
36,144,5630,4690,3510,1470,172.0
37,144,5620,4690,3510,1490,176.0
38,144,5620,4690,3520,1490,180.0
39,144,5620,4690,3520,1470,184.0
40,144,5620,4690,3530,1460,188.0
41,144,5630,4690,3530,1440,192.0
42,144,5620,4690,3540,1450,196.0
43,144,5620,4670,3540,1460,200.0
44,144,5620,4660,3530,1470,204.0
45,144,5620,4670,3530,1460,208.0
46,144,5620,4680,3520,1470,212.0
47,144,5620,4680,3520,1490,216.0
48,144,5630,4670,3520,1490,220.0
49,144,5620,4650,3510,1490,224.0
50,144,5620,4670,3510,1470,228.0
51,144,5610,4680,3510,1470,232.0
52,144,5620,4680,3510,1490,236.0
53,144,5620,4680,3510,1460,252.0
54,144,5630,4680,3510,1470,256.0
55,144,5640,4680,3520,1460,260.0
56,144,5630,4680,3530,1460,264.0
57,144,5620,4690,3530,1450,268.0
58,144,5630,4670,3520,1440,272.0
59,144,5640,4660,3530,1440,280.0
60,144,5640,4650,3520,1440,284.0
61,144,5630,4650,3530,1440,288.0
62,144,5630,4650,3530,1450,296.0
63,144,5650,4670,3530,1470,300.0
64,144,5640,4680,3540,1490,304.0
65,144,5640,4670,3530,1460,308.0
66,144,5630,4660,3540,1450,312.0
67,144,5630,4660,3530,1470,316.0
68,144,5630,4670,3520,1470,320.0
69,144,5640,4670,3510,1470,328.0
70,144,5630,4680,3520,1460,340.0
71,144,5630,4690,3520,1460,344.0
72,144,5630,4700,3510,1460,348.0
73,144,5640,4680,3530,1460,356.0
74,144,5640,4680,3510,1440,368.0
75,144,5640,4680,3520,1440,372.0
76,144,5640,4670,3530,1430,376.0
77,144,5650,4670,3540,1440,380.0
78,144,5640,4670,3540,1450,384.0
79,144,5640,4690,3530,1450,392.0
80,144,5650,4690,3530,1450,396.0
81,144,5640,4690,3530,1460,400.0
82,144,5660,4700,3530,1460,404.0
83,144,5660,4700,3520,1460,408.0
84,144,5650,4700,3530,1450,412.0
85,144,5650,4700,3530,1460,416.0
86,144,5640,4690,3530,1440,420.0
87,144,5640,4700,3530,1450,424.0
88,144,5650,4680,3530,1450,432.0
89,144,5630,4680,3530,1450,440.0
90,144,5630,4700,3520,1470,452.0
91,144,5630,4710,3530,1460,456.0
92,144,5630,4710,3520,1450,460.0
93,144,5640,4680,3510,1450,488.0
94,144,5630,4690,3520,1450,492.0
95,144,5630,4680,3520,1450,504.0
96,144,5620,4700,3510,1470,508.0
97,144,5620,4690,3510,1450,512.0
98,144,5620,4680,3510,1450,516.0
99,144,5620,4670,3520,1450,520.0
100,144,5620,4680,3520,1460,524.0
101,144,5640,4670,3520,1450,528.0
102,144,5630,4660,3510,1460,532.0
103,144,5630,4650,3520,1450,536.0
104,144,5630,4640,3530,1460,540.0
105,144,5620,4640,3530,1470,544.0
106,144,5620,4660,3520,1470,548.0
107,144,5640,4680,3510,1470,560.0
108,144,5630,4690,3500,1450,568.0
109,144,5630,4680,3510,1430,572.0
110,144,5630,4680,3510,1440,576.0
111,144,5630,4690,3510,1450,584.0
112,144,5640,4690,3510,1460,588.0
113,144,5630,4690,3510,1460,596.0
114,144,5640,4670,3520,1460,604.0
115,144,5640,4660,3520,1470,608.0
116,144,5630,4660,3520,1490,612.0
117,144,5630,4650,3520,1500,616.0
118,144,5630,4660,3510,1470,620.0
119,144,5620,4660,3520,1450,628.0
120,144,5620,4670,3520,1440,632.0
121,144,5620,4690,3520,1440,636.0
122,144,5630,4670,3530,1470,648.0
123,144,5630,4680,3530,1470,652.0
124,144,5630,4660,3530,1460,656.0
125,144,5630,4660,3520,1450,660.0
126,144,5630,4670,3510,1470,668.0
127,144,5620,4670,3510,1450,672.0
128,144,5620,4670,3510,1460,680.0
129,144,5620,4660,3510,1470,684.0
130,144,5630,4650,3510,1460,688.0
131,144,5630,4650,3510,1470,692.0
132,144,5620,4690,3510,1460,704.0
133,144,5630,4700,3510,1470,732.0
134,144,5640,4700,3510,1490,744.0
135,144,5640,4680,3510,1490,748.0
136,144,5630,4680,3510,1490,760.0
137,144,5650,4680,3520,1460,772.0
138,144,5640,4680,3530,1470,776.0
139,144,5630,4690,3540,1450,784.0
140,144,5630,4690,3530,1450,816.0
141,144,5630,4670,3530,1440,824.0
142,144,5620,4660,3530,1460,840.0
143,144,5640,4670,3520,1430,852.0
144,144,5630,4680,3520,1430,860.0
145,144,5630,4690,3520,1440,864.0
146,144,5640,4680,3540,1460,872.0
147,144,5640,4690,3540,1450,876.0
148,144,5640,4680,3550,1440,880.0
149,144,5640,4680,3540,1440,884.0
150,144,5640,4680,3530,1450,888.0
151,144,5630,4690,3530,1460,900.0
152,144,5630,4680,3520,1470,912.0
153,144,5630,4690,3520,1470,916.0
154,144,5630,4670,3520,1450,924.0
155,144,5640,4700,3520,1450,944.0
156,144,5620,4670,3530,1470,956.0
157,144,5640,4670,3520,1470,964.0
158,144,5630,4670,3510,1460,984.0
159,144,5640,4690,3520,1470,1004.0
160,144,5640,4660,3520,1460,1024.0
161,144,5650,4660,3520,1460,1028.0
162,144,5650,4650,3520,1460,1036.0
163,144,5650,4650,3520,1490,1040.0
164,144,5650,4670,3520,1460,1044.0
165,144,5650,4680,3530,1460,1048.0
166,144,5640,4670,3530,1450,1068.0
167,144,5640,4670,3510,1460,1072.0
168,144,5650,4670,3520,1440,1080.0
169,144,5640,4690,3520,1450,1084.0
170,144,5630,4710,3530,1450,1088.0
171,144,5630,4670,3520,1460,1100.0
172,144,5640,4670,3520,1440,1112.0
173,144,5630,4680,3540,1460,1140.0
174,144,5630,4680,3540,1470,1148.0
175,144,5640,4670,3540,1470,1152.0
176,144,5650,4680,3540,1470,1156.0
177,144,5650,4690,3530,1470,1160.0
178,144,5650,4690,3520,1450,1168.0
179,144,5660,4670,3520,1460,1180.0
180,144,5660,4660,3520,1460,1184.0
181,144,5630,4700,3530,1450,1200.0
182,144,5650,4670,3520,1470,1224.0
183,144,5660,4680,3530,1450,1232.0
184,144,5660,4680,3540,1450,1236.0
185,144,5650,4700,3540,1450,1240.0
186,144,5660,4700,3540,1450,1244.0
187,144,5650,4700,3520,1460,1252.0
188,144,5630,4700,3510,1490,1264.0
189,144,5640,4690,3500,1500,1268.0
190,144,5640,4690,3520,1490,1288.0
191,144,5640,4680,3520,1500,1296.0
192,144,5660,4690,3520,1460,1304.0
193,144,5660,4690,3510,1470,1308.0
194,144,5660,4690,3530,1470,1316.0
0,145,5940,4550,4020,1010,0.0
1,145,5950,4550,4030,1010,4.0
2,145,5950,4550,4040,1010,8.0
3,145,5950,4540,4040,1010,12.0
4,145,5960,4560,4030,1010,20.0
5,145,5940,4550,4030,1020,24.0
6,145,5940,4540,4030,1030,28.0
7,145,5930,4550,4020,1010,40.0
8,145,5940,4550,4020,1000,44.0
9,145,5940,4550,4020,990,48.0
10,145,5930,4550,4020,990,52.0
11,145,5930,4550,4020,1000,56.0
12,145,5930,4550,4020,1020,68.0
13,145,5940,4550,4020,1020,72.0
14,145,5940,4550,4030,1000,80.0
15,145,5950,4550,4030,1020,96.0
16,145,5950,4550,4020,1020,104.0
17,145,5940,4560,4020,1000,124.0
18,145,5920,4560,4020,1010,128.0
19,145,5930,4550,4020,1030,136.0
20,145,5940,4550,4020,1030,140.0
21,145,5940,4550,4020,1040,144.0
22,145,5940,4550,4030,1030,156.0
23,145,5930,4550,4020,1040,164.0
24,145,5940,4540,4020,1020,180.0
25,145,5930,4550,4030,1030,192.0
26,145,5920,4550,4030,1020,216.0
27,145,5930,4550,4030,1010,220.0
28,145,5940,4550,4030,1010,228.0
29,145,5950,4550,4020,1010,232.0
30,145,5960,4550,4020,1010,236.0
31,145,5950,4550,4010,1000,240.0
32,145,5950,4550,4020,1000,244.0
33,145,5950,4560,4020,1020,248.0
34,145,5950,4560,4010,1030,252.0
35,145,5950,4550,4010,1030,256.0
36,145,5950,4550,4010,1020,260.0
37,145,5950,4550,4010,1010,264.0
38,145,5950,4540,4010,1000,280.0
39,145,5940,4530,4010,1000,284.0
40,145,5940,4540,4010,1010,288.0
41,145,5940,4550,4010,1010,292.0
42,145,5940,4560,4020,1010,296.0
43,145,5940,4570,4020,1010,300.0
44,145,5940,4570,4020,1020,304.0
45,145,5940,4570,4030,1040,308.0
46,145,5950,4560,4030,1020,312.0
47,145,5940,4560,4020,1020,320.0
48,145,5940,4560,4020,1030,328.0
49,145,5950,4550,4030,1030,332.0
50,145,5930,4550,4010,1020,340.0
51,145,5940,4550,4010,1030,344.0
52,145,5930,4560,4020,1020,364.0
53,145,5940,4560,4010,1010,372.0
54,145,5940,4570,4010,1010,376.0
55,145,5930,4560,4020,1010,400.0
56,145,5930,4550,4030,1000,404.0
57,145,5930,4540,4030,1020,416.0
58,145,5930,4550,4030,1040,428.0
59,145,5960,4560,4020,1020,440.0
60,145,5960,4560,4020,1040,444.0
61,145,5960,4550,4020,1040,452.0
62,145,5950,4550,4020,1040,456.0
63,145,5950,4550,4010,1050,460.0
64,145,5960,4550,4010,1030,464.0
65,145,5950,4560,4010,1020,472.0
66,145,5950,4560,4010,1010,496.0
67,145,5940,4550,4010,1020,500.0
68,145,5950,4570,4010,1040,508.0
69,145,5950,4560,4010,1040,512.0
70,145,5940,4560,4010,1030,516.0
71,145,5940,4570,4020,1030,524.0
72,145,5950,4560,4020,1030,532.0
73,145,5950,4560,4030,1030,536.0
74,145,5950,4560,4020,1010,556.0
75,145,5950,4560,4020,1000,560.0
76,145,5940,4580,4010,1020,624.0
77,145,5940,4580,4010,1010,628.0
78,145,5930,4570,4020,1020,636.0
79,145,5940,4570,4020,1000,684.0
80,145,5930,4570,4020,1000,688.0
81,145,5940,4570,4030,990,700.0
82,145,5940,4570,4030,1000,704.0
83,145,5940,4570,4030,1020,708.0
84,145,5940,4580,4030,1020,712.0
85,145,5920,4560,4020,1000,720.0
86,145,5920,4560,4020,1020,724.0
87,145,5920,4570,4020,1020,728.0
88,145,5930,4560,4030,1030,736.0
89,145,5940,4560,4020,1040,740.0
90,145,5940,4560,4030,1040,744.0
91,145,5950,4560,4020,1040,764.0
92,145,5950,4570,4020,1020,768.0
93,145,5950,4570,4020,1000,772.0
94,145,5960,4580,4030,1000,776.0
95,145,5960,4580,4030,1010,780.0
96,145,5950,4570,4040,1010,792.0
97,145,5950,4580,4030,1000,800.0
98,145,5950,4570,4020,1010,808.0
99,145,5930,4570,4020,1030,820.0
100,145,5930,4580,4020,1030,828.0
101,145,5960,4560,4020,1010,852.0
102,145,5960,4570,4020,1010,856.0
103,145,5950,4580,4020,1030,864.0
104,145,5950,4570,4020,1030,876.0
105,145,5950,4570,4030,1030,880.0
106,145,5950,4570,4030,1010,884.0
107,145,5950,4580,4030,990,888.0
108,145,5950,4570,4020,980,892.0
109,145,5950,4550,4020,970,896.0
110,145,5960,4550,4020,980,900.0
111,145,5960,4550,4020,990,904.0
112,145,5950,4550,4020,1030,916.0
113,145,5940,4560,4020,990,928.0
114,145,5930,4570,4020,1010,936.0
115,145,5950,4560,4040,1020,940.0
116,145,5950,4560,4040,1010,944.0
117,145,5960,4550,4040,1020,952.0
118,145,5960,4550,4040,1030,956.0
0,146,5560,4030,4090,1310,0.0
1,146,5560,4040,4110,1330,4.0
2,146,5560,4040,4110,1320,8.0
3,146,5560,4040,4100,1310,12.0
4,146,5560,4040,4120,1330,20.0
5,146,5560,4040,4120,1320,24.0
6,146,5570,4040,4100,1320,28.0
7,146,5560,4030,4100,1330,32.0
8,146,5570,4030,4110,1320,36.0
9,146,5570,4030,4110,1310,40.0
10,146,5570,4030,4100,1320,48.0
11,146,5570,4030,4100,1310,52.0
12,146,5570,4020,4100,1320,56.0
13,146,5560,4020,4090,1320,64.0
14,146,5570,4020,4110,1320,68.0
15,146,5570,4040,4100,1310,84.0
16,146,5560,4030,4130,1320,100.0
17,146,5570,4030,4130,1310,104.0
18,146,5570,4040,4120,1310,116.0
19,146,5570,4030,4120,1320,120.0
20,146,5570,4040,4120,1320,124.0
21,146,5570,4030,4090,1310,132.0
22,146,5570,4040,4110,1330,140.0
23,146,5570,4030,4120,1330,144.0
24,146,5570,4030,4100,1340,148.0
25,146,5570,4030,4110,1340,152.0
26,146,5570,4040,4100,1330,156.0
27,146,5570,4040,4110,1340,160.0
28,146,5570,4040,4120,1330,168.0
29,146,5570,4030,4130,1320,172.0
30,146,5560,4030,4130,1310,176.0
31,146,5570,4030,4140,1320,180.0
32,146,5570,4040,4130,1330,184.0
33,146,5570,4040,4120,1300,196.0
34,146,5570,4050,4110,1300,200.0
35,146,5560,4050,4110,1300,204.0
36,146,5570,4060,4100,1300,208.0
37,146,5560,4060,4110,1290,212.0
38,146,5560,4060,4120,1300,216.0
39,146,5560,4050,4130,1310,224.0
40,146,5560,4050,4110,1320,228.0
41,146,5560,4050,4110,1330,232.0
42,146,5560,4040,4120,1310,248.0
43,146,5570,4050,4130,1310,260.0
44,146,5570,4050,4120,1300,268.0
45,146,5570,4040,4120,1290,272.0
46,146,5570,4030,4110,1290,276.0
47,146,5570,4030,4100,1300,280.0
48,146,5560,4040,4100,1320,284.0
49,146,5570,4050,4090,1310,288.0
50,146,5570,4060,4090,1310,292.0
51,146,5570,4060,4100,1310,296.0
52,146,5560,4050,4090,1310,300.0
53,146,5560,4060,4100,1320,304.0
54,146,5570,4050,4110,1310,308.0
55,146,5560,4050,4100,1330,316.0
56,146,5570,4050,4090,1340,320.0
57,146,5560,4060,4100,1340,324.0
58,146,5570,4050,4100,1330,328.0
59,146,5570,4060,4110,1300,336.0
60,146,5570,4060,4090,1320,348.0
61,146,5570,4050,4100,1320,352.0
62,146,5570,4050,4110,1320,356.0
63,146,5560,4050,4090,1320,364.0
64,146,5560,4050,4110,1310,368.0
65,146,5560,4050,4120,1320,372.0
66,146,5560,4060,4120,1330,376.0
67,146,5560,4050,4120,1330,380.0
68,146,5550,4040,4120,1330,392.0
69,146,5550,4050,4110,1340,396.0
70,146,5560,4060,4110,1320,404.0
71,146,5550,4060,4110,1340,408.0
72,146,5550,4060,4120,1340,412.0
73,146,5550,4060,4110,1320,416.0
74,146,5560,4060,4090,1330,424.0
75,146,5560,4060,4110,1310,432.0
76,146,5560,4060,4120,1320,436.0
77,146,5560,4060,4110,1340,444.0
78,146,5570,4060,4110,1320,452.0
79,146,5570,4060,4120,1320,456.0
80,146,5560,4050,4120,1310,468.0
81,146,5570,4050,4130,1320,492.0
82,146,5570,4060,4110,1310,504.0
83,146,5570,4060,4120,1310,516.0
84,146,5560,4060,4130,1310,536.0
85,146,5570,4060,4100,1320,548.0
86,146,5560,4060,4110,1330,552.0
87,146,5560,4060,4100,1310,560.0
88,146,5560,4060,4110,1300,592.0
89,146,5570,4060,4110,1330,612.0
90,146,5570,4060,4120,1330,616.0
91,146,5560,4060,4120,1340,640.0
92,146,5570,4060,4130,1340,644.0
93,146,5570,4060,4130,1330,656.0
94,146,5570,4050,4120,1320,712.0
95,146,5570,4050,4120,1310,720.0
96,146,5560,4060,4120,1310,792.0
97,146,5550,4050,4120,1310,800.0
98,146,5550,4050,4110,1320,804.0
99,146,5560,4040,4100,1330,808.0
100,146,5560,4040,4090,1320,812.0
101,146,5560,4030,4080,1320,816.0
102,146,5560,4030,4120,1340,832.0
103,146,5560,4030,4110,1330,836.0
104,146,5560,4030,4120,1320,840.0
105,146,5560,4030,4110,1320,852.0
106,146,5560,4040,4120,1340,868.0
107,146,5570,4040,4110,1320,876.0
108,146,5560,4040,4110,1310,888.0
109,146,5560,4050,4100,1310,892.0
110,146,5560,4030,4110,1300,900.0
111,146,5550,4030,4120,1310,904.0
112,146,5550,4030,4110,1310,908.0
113,146,5550,4030,4100,1320,916.0
